Depart #,Dept,Bldg #,Sub ID,Maint Dist,Street #,Street Dir,Street Name,Street Type,Bldg Name,Community,Zip Code,Council Dist,Thomas Bros,Square Ft,Lease #,APN
60,VAR,10,*,SD,1263,,BROWNING,BL,TENANT: BILLIE SAVALA,LOS ANGELES,90037,8,,1540,C-85-889,5037003900
60,VAR,44,*,ND,15900,,BROWNS CANYON,RD,LESSOR: ROBERT HILLER / USE: CARETAKER SERVICES,CHATSWORTH,91311,12,500C1,0,28000-463,
63,DOT,680,*,ND,1036,,BROXTON,AV,WESTWOOD VILLAGE Parking Structure,WESTWOOD VIL,90024,5,632A3,0,,4363018904
63,DOT,680,A,ND,1036,,BROXTON,AV,Westwood Village Parking Structure-vacant Retail space-Ste A,Los Angeles,90024,5,632A3,,,4363018904
63,DOT,680,B,ND,1036,,BROXTON,AV,Westwood Village Parking Structure-vacant Retail space-Ste B,Los Angeles,90024,5,632A3,,,4363018904
63,DOT,680,C,ND,1036,,BROXTON,AV,Westwood Village Parking Structure-Vacant Retail space-Ste C,Los Angeles,90024,5,632A3,,,4363018904
63,DOT,680,D,ND,1036,,BROXTON,AV,Westwood Village Parking Structure-Retail space-Ste D,Los Angeles,90024,5,623A3,,A-129,4363018904
25,STM,57,*,,2543,,BUCKINGHAM,RD,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90016,0,,0,,
25,STM,244,*,,2545,,BUCKINGHAM,RD,LANDSCAPE MEDIAN ISLAND,,90016,0,,0,,
21,SAN,103,*,SD,4000,,BUCKINGHAM,RD,PUMPING PLANT #3,LOS ANGELES,90008,8,673E2,300,,
24,R&P,9,*,SD,2700,,BUDLONG,AV,REC & PARKS SERVICE,LOS ANGELES,90007,8,,,,
26,STM,196,*,SD,348,S,BUNDY,DR,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90049,0,631G4,0,,
26,STM,204,*,SD,1500,S,BUNDY,DR,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90025,11,631H5,0,,
1,DGS,51,*,SD,0,,BUNKER 5-A/B,,FORT MACARTHUR,FT MACARTHUR,90731,15,824C7,0,,
9,,12,*,ND,11640,,BURBANK,BL,NORTH HOLLYWOOD POLICE STATION,LOS ANGELES,91601,4,562H1,,,2350001901
9,,12,A,ND,11640,,BURBANK,Bl,NORTH HOLLYWOOD POLICE STATION - Parking Struct,Los Angeles,91601,2,562H1,,,2350001901
25,STM,619,*,ND,12891,,BURBANK,BL,LANDSCAPE MEDIAN ISLAND,VAN NUYS,91401,0,,0,,
50,R&P,19,B,ND,12897,,BURBANK,BL,TUJUNGA WASH,VAN NUYS,91411,11,562E1,0,,2341024904
50,R&P,19,*,ND,12899,,BURBANK,BL,TUJUNGA WASH,VAN NUYS,91411,11,562E1,0,,2341024904
25,STM,618,*,ND,12900,,BURBANK,BL,LANDSCAPE MEDIAN ISLAND,VAN NUYS,91401,0,,0,,
5,FIR,102,*,ND,13200,,BURBANK,BL,FIRE STATION #102,N. HOLLYWOOD,91401,5,562D1,5700,,2345005900
50,R&P,799,*,ND,15400,,BURBANK,BL,WILDLIFE REFUGE AREA,VAN NUYS,91436,3,561G2,0,,
50,R&P,640,O,ND,15575,,BURBANK,BL,REC & PARKS SERVICE,ENCINO,91316,2,561 G2,0,,
50,R&P,640,K,,15715,,BURBANK,BL,REC & PARKS SERVICE,ENCINO,91316,0,,0,,
50,R&P,640,L,,15785,,BURBANK,BL,REC & PARKS SERVICE,ENCINO,91316,0,,0,,
50,R&P,640,M,,15945,,BURBANK,BL,REC & PARKS SERVICE,ENCINO,91316,0,,0,,
50,R&P,306,*,ND,16100,,BURBANK,BL,HJELTE SPORTS CENTER,ENCINO,91316,6,561G2,0,,
50,R&P,640,J,ND,16200,,BURBANK,BL,SEPULVEDA DAM RECREATION AREA,ENCINO,91316,3,561E2,0,,2251006904
50,R&P,306,A,ND,16210,,BURBANK,BL,REC & PARKS SERVICE,,91316,6,561G2,0,,
50,R&P,640,N,,16315,,BURBANK,BL,REC & PARKS SERVICE,ENCINO,91316,0,561F2,0,,
50,R&P,640,I,ND,16395,,BURBANK,BL,SEPULVEDA DAM REC AREA-HJELTE SPORTS CENTER,ENCINO,91316,6,561EA,0,,
50,R&P,640,H,ND,16821,,BURBANK,BL,ENCINO GLEN CLUB HOUSE,ENCINO,91316,3,561E2,0,,
50,R&P,640,G,ND,16865,,BURBANK,BL,SEPULVEDA DAM RECREATION AREA,ENCINO,91316,3,561E2,0,,
50,R&P,640,B,ND,16891,,BURBANK,BL,SEPULVEDA DAM RECREATION AREA,ENCINO,91316,3,561E2,0,,
50,R&P,640,A,ND,16895,,BURBANK,BL,SEPULVEDA DAM RECREATION AREA,ENCINO,91316,3,561C2,0,,
50,R&P,35,*,ND,17015,,BURBANK,BL,BALBOA PARK,ENCINO,91316,12,561C2,0,,
50,R&P,640,*,ND,17017,,BURBANK,BL,SEPULVEDA DAM RECREATION AREA,ENCINO,91316,3,561C2,0,,
5,FIR,84,*,ND,21050,,BURBANK,BL,FIRE STATION # 84,WOODLAND HILLS,91367,3,560 B2,,,
25,STM,710,*,ND,11064,,BURNET,AV,LANDSCAPE MEDIAN ISLAND,MISSION HLLS,91345,0,,0,,
25,STM,401,*,,8510,,BURTON,WY,NON-STRUCTURAL SERVICE,,90048,0,,0,,
25,STM,84,*,,8530,,BURTON,WY,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90048,0,,0,,
25,STM,402,*,,8570,,BURTON,WY,LANDSCAPE MEDIAN ISLAND,,90048,0,,0,,
26,STM,157,*,SD,8570,,BURTON,WY,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90048,0,632J1,0,,
26,STM,162,*,SD,8701,,BURTON,WY,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90048,0,632J1,0,,
26,STM,156,*,SD,8870,,BURTON,WY,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90048,0,632J1,0,,
25,STM,405,*,,9014,,BURTON,WY,LANDSCAPE MEDIAN ISLAND,,90048,0,,0,,
26,STM,317,*,SD,9050,,BURTON,WY,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90048,0,632J1,0,,
25,STM,82,*,,9051,,BURTON,WY,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90048,0,,0,,
63,VAR,652,*,ND,1526,,BUTLER,AV,WEST LOS ANGELES,WEST L.A.,90025,11,631J4,0,,4261003900
9,POL,10,A,ND,1658,,BUTLER,AV,WEST L.A. POLICE STATION,WEST L.A.,90025,11,631J6,3700,,4261011912
9,POL,10,*,ND,1663,,BUTLER,AV,WEST L.A. POLICE STATION,W L. A.,90025,11,631J6,29505,,4261012903
5,FIR,59,D,ND,2117,,BUTLER,AV,FIRE STATION #59???,WEST L.A.,90025,11,632B6,6608,,4260005008
24,R&P,452,*,,738,N,CABRILLO,AV,REC & PARKS SERVICE,,90731,0,,0,,
50,R&P,762,*,ND,9121,,CABRINI,DR,VERDUGO MOUNTAIN PARK,SUN VALLEY,91504,2,533D2,0,,
50,R&P,771,A,ND,9121,,CABRINI,DR,VILLA CABRINI PARK,SUN VALLEY,91352,2,533D2,0,,
50,R&P,771,*,ND,9299,,CABRINI,DR,VILLA CABRINI PARK,SUN VALLEY,91352,2,533D2,0,,
21,SAN,122,*,ND,15266,,CABRITO,RD,PUMPING PLANT #22,VAN NUYS,91406,6,531G2,0,,
50,R&P,324,B,SD,1135,,CAHUENGA,BL,HOLLYWOOD PARK REC CENTER,HOLLYWOOD,90038,13,593F5,0,,
50,R&P,324,A,SD,1145,,CAHUENGA,BL,HOLLYWOOD PARK,HOLLYWOOD,90038,13,593F5,0,,
60,NP,27,*,SD,1355,,CAHUENGA,BL,OLD FIRE STATION #27 - MUSEUM,HOLLYWOOD,90028,4,593F5,22250,L-5106,
26,STM,69,*,SD,1905,,CAHUENGA,BL,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90068,0,593D1,0,,
25,STM,30,*,,2145,,CAHUENGA,BL,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90068,0,593D3,0,,
8,STM,31,*,ND,2770,,CAHUENGA,BL,Cahuenga Pass Svc. Yard TENANT: LOS ANGELES COUNTY,HOLLYWOOD,90068,13,593D2,23000,L-5342,
8,STM,31,A,ND,2770,N,CAHUENGA,BL,CAHUENGA PASS SERVICE YARD,HOLLYWOOD,90068,13,593D2,0,,
8,STM,31,B,ND,2770,N,CAHUENGA,BL,CAHUENGA PASS SERVICE YARD,HOLLYWOOD,90068,13,593D2,0,,
8,STM,31,C,ND,2770,N,CAHUENGA,BL,CAHUENGA PASS SERVICE YARD,HOLLYWOOD,90068,13,593D2,0,,
8,STM,31,D,ND,2770,N,CAHUENGA,BL,CAHUENGA PASS SERVICE YARD,HOLLYWOOD,90068,13,593D2,0,,
8,STM,31,E,ND,2770,N,CAHUENGA,BL,CAHUENGA PASS SERVICE YARD,HOLLYWOOD,90068,13,593D2,0,,
8,STM,31,F,ND,2770,N,CAHUENGA,BL,ST MTCE CAHUENGA PASS SVC YARD,HOLLYWOOD,90068,13,593D2,0,,
8,STM,31,G,ND,2770,N,CAHUENGA,BL,CAHUENGA PASS SERVICE YARD,HOLLYWOOD,90068,13,593D2,0,,
8,STM,31,H,ND,2770,N,CAHUENGA,BL,CAHUENGA PASS SERVICE YARD,HOLLYWOOD,90068,13,593D2,0,,
8,STM,31,I,ND,2770,N,CAHUENGA,BL,CAHUENGA PASS SERVICE YARD,HOLLYWOOD,90068,13,593D2,0,,
8,STM,31,J,ND,2770,N,CAHUENGA,BL,ST MTCE CAHUENGA PASS SVC YARD,HOLLYWOOD,90068,13,593D2,0,,
8,STM,31,K,ND,2770,N,CAHUENGA,BL,ST MTCE CAHUENGA PASS SVC YARD,HOLLYWOOD,90068,4,593D2,0,,
25,STM,263,*,,3001,,CAHUENGA,BL,LANDSCAPE MEDIAN ISLAND,,90068,0,,0,,
5,FIR,76,*,ND,3111,,CAHUENGA,BL,FIRE STATION #76,UNIVERSAL CY,90068,4,593C1,9800,,2429018901
50,R&P,186,*,ND,3300,,CAHUENGA,BL,EL PASEO CAHUENGA PARK,HOLLYWOOD,91608,4,563C7,0,,
26,STM,159,*,ND,3420,,CAHUENGA,BL,MEDIAN ISLAND AT CAHUENGA/UNIVERSAL CENTER DRIVE,HOLLYWOOD,90068,4,563C6,0,,
21,SAN,116,*,ND,4080,,CAHUENGA,BL,PUMPING PLANT #16,TOLUCA LAKE,91602,4,563B5,628,,
50,R&P,785,A,ND,21820,W,CALIFA,AV,WARNER RANCH PARK PAVILLION,CANOGA PARK,91367,3,1A2C6,0,,
47,CDD,94,*,ND,610,,CALIFORNIA,AV,VERA DAVIS - VENICE BRANCH LIBRARY-CDD program using bldg,VENICE,90291,11,671H6,5581,,4241005900
50,R&P,464,*,ND,767,,CALIFORNIA,ST,OAKWOOD RECREATION CENTER,VENICE,90291,11,671H5,0,,
26,STM,29,*,ND,10210,,CAMARILLO,ST,LANDSCAPE MEDIAN ISLAND,Los Angeles,91602,4,563 C3,,,
25,STM,862,D,,1701,,CAMDEN,AV,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90025,0,632B5,0,,
20,SAN,24,*,ND,400,S,CANAL,ST,POSSIBLE STORMDRAIN PUMPING STATION,VENICE,90039,11,824F1,0,,
63,VAR,622,*,ND,7131,,CANBY,AV,RESEDA,RESEDA,91335,3,530J4,0,,2125001900
60,FIR,156,*,ND,5340,,CANOGA,AV,FIRE STATION #84,WOODLND HLLS,91364,3,560A2,3230,,2167002900
25,STM,595,*,ND,5700,,CANOGA,AV,LANDSCAPE MEDIAN ISLAND,WOODLD HILLS,91367,0,,0,,
25,STM,595,A,ND,5840,1/2,CANOGA,AV,LANDSCAPE MEDIAN ISLAND,WOODLD HILLS,91367,0,,0,,
25,STM,595,B,ND,5956,1/2,CANOGA,AV,LANDSCAPE MEDIAN ISLAND,WOODLD HILLS,91367,0,,0,,
25,STM,596,*,ND,6000,,CANOGA,AV,LANDSCAPE MEDIAN ISLAND,WOODLD HILLS,91367,0,,0,,
25,STM,596,A,ND,6036,1/2,CANOGA,AV,LANDSCAPE MEDIAN ISLAND,WOODLD HILLS,91367,0,,0,,
25,STM,596,B,ND,6124,1/2,CANOGA,AV,LANDSCAPE MEDIAN ISLAND,WOODLD HILLS,91367,0,,0,,
25,STM,596,C,ND,6212,1/2,CANOGA,AV,LANDSCAPE MEDIAN ISLAND,WOODLD HILLS,91367,0,,0,,
25,STM,598,*,ND,6250,,CANOGA,AV,LANDSCAPE MEDIAN ISLAND,WOODLD HILLS,91367,0,,0,,
25,STM,596,D,ND,6262,1/2,CANOGA,AV,LANDSCAPE MEDIAN ISLAND,WOODLD HILLS,91367,0,,0,,
25,STM,596,E,ND,6328,1/2,CANOGA,AV,LANDSCAPE MEDIAN ISLAND,WOODLD HILLS,91367,0,,0,,
25,STM,596,F,ND,6428,1/2,CANOGA,AV,LANDSCAPE MEDIAN ISLAND,WOODLD HILLS,91367,0,,0,,
8,STM,16,*,ND,7453,,CANOGA,AV,CANOGA PARK DIST,CANOGA PARK,91304,3,530A3,0,,2111006900
8,STM,16,A,ND,7453,,CANOGA,AV,CANOGA PARK DIST,CANOGA PARK,91304,3,530A3,380,,2111006900
8,STM,16,B,ND,7453,,CANOGA,AV,CANOGA PARK DIST,CANOGA PARK,91304,3,530A3,50,,2111006900
8,STM,16,C,ND,7453,,CANOGA,AV,CANOGA PARK DIST,CANOGA PARK,91304,3,530A3,2900,,2111006900
8,STM,16,D,ND,7453,,CANOGA,AV,CANOGA PARK DIST,CANOGA PARK,91304,3,530A3,540,,2111006900
9,POL,71,G,ND,8341,,CANOGA,AV,VEHICLE MAINTENANCE FACILITY-VALLEY STATION,CANOGA PARK,91304,12,530 B2,,,
50,R&P,98,K,ND,10241,,CANOGA,AV,LA COUNTY FLOOD CONTROL LANDSCAPE,CHATSWORTH,91311,12,500B6,0,,
50,R&P,98,J,ND,10245,,CANOGA,AV,LA COUNTY FLOOD CONTROL LANDSCAPE,CHATSWORTH,91311,12,500B6,0,,
26,STM,266,*,ND,10700,,CANOGA,AV,LANDSCAPE MEDIAN ISLAND,CHATSWORTH,91311,0,500B5,0,,
26,STM,265,*,ND,10786,,CANOGA,AV,LANDSCAPE MEDIAN ISLAND,CHATSWORTH,91311,0,500B5,0,,
26,STM,264,*,ND,10858,,CANOGA,AV,LANDSCAPE MEDIAN ISLAND,CHATSWORTH,91311,0,500B5,0,,
50,R&P,98,*,ND,10934,,CANOGA,AV,BROWNSCREEK BIKE TRAIL,CHATSWORTH,91311,12,500B6,0,,
25,STM,816,*,ND,11000,,CANOGA,AV,LANDSCAPE MEDIAN ISLAND,CHATSWORTH,91311,0,,0,,
25,STM,805,*,ND,11002,,CANOGA,AV,LANDSCAPE MEDIAN ISLAND,CHATSWORTH,91311,0,,0,,
26,STM,362,*,ND,11200,,CANOGA,AV,LANDSCAPE MEDIAN ISLAND,CHATSWORTH,91311,0,500B5,0,,
50,R&P,696,B,ND,11100,,CANTARA,ST,REC & PARKS SERVICE,,91352,6,533A3,0,,
50,R&P,21,A,ND,2801,,CANYON,DR,HOLLYWOODLAND GIRLS CAMP,LOS ANGELES,90068,4,593G1,0,,
24,R&P,290,*,,3000,,CANYON,DR,REC & PARKS SERVICE,,90028,0,593G3,0,,
50,R&P,21,*,ND,3200,,CANYON,DR,HOLLYWOODLAND GIRLS CAMP,LOS ANGELES,90068,4,593G1,0,,
50,R&P,273,U,,3110,,CANYON LAKE,DR,REC & PARKS SERVICE,,90068,0,593G3,0,,
50,R&P,281,*,SD,825,,CAPITOL,DR,HARBOR HIGHLAND PARK,SAN PEDRO,90731,15,824B3,0,,
25,STM,123,A,,1496,,CAPRI,DR,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90049,0,,0,,
50,R&P,809,*,ND,1701,,CARDINAL,ST,WILLIAM MEAD,LOS ANGELES,90031,14,634J2,0,,
26,STM,37,*,ND,175,N,CARMELINA,AV,LANDSCAPED MEDIAN ISLAND,LOS ANGELES,90049,11,631F2,0,,
25,STM,215,*,,1165,,CARMONA,AV,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90019,0,,0,,
47,CDD,41,*,SD,675,S,CARONDELET,ST,EPISCOPAL CITY MISSION,WESTLAKE,90057,1,634B3,0,,5141007015
29,COU,15,*,SD,1319,W,CARSON,ST,LESSOR: FERDINAND J. KING,TORRANCE,90501,15,763J6,500,4999-463,
1,DGS,30,T,CD,4600,,CARTER,DR,EL SERENO TEL-COM SITE,EL SERENO,90032,14,595D7,5000,4999-438M,5214014001
50,R&P,175,*,SD,1053,,CARY,AV,DRUM BARRACKS PARK,WILMINGTON,90744,15,794E6,0,,
50,R&P,175,A,SD,1055,,CARY,AV,Drum Barracks Museum,WILMINGTON,90744,15,794E5,,,7422017900
50,R&P,194,C,SD,475,,CASANOVA,ST,ELYSIAN PARK,LOS ANGELES,90012,1,594F7,0,,
51,LIB,32,*,ND,5027,,CASPAR,AV,EAGLE ROCK BRANCH LIBRARY,EAGLE ROCK,90041,14,565A6,12500,,5686004900
63,VAR,686,*,ND,5059,,CASPAR,AV,EAGLE ROCK,EAGLE ROCK,90041,14,565A6,0,,5686003900
25,STM,557,*,ND,23301,,CASS,AV,LANDSCAPE MEDIAN ISLAND,WOODLAND HLS,91364,0,,0,,
25,STM,924,*,,3460,,CASTALIA,AV,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90032,0,,0,,
25,STM,974,*,ND,17887,,CASTELLAMMARE,DR,DEWATERING SUMP PUMP,PACFC PALSDS,90272,11,630G6,0,,
25,STM,185,*,,17912,,CASTELLAMMARE,DR,LANDSCAPE MEDIAN ISLAND,PACFC PALSDS,90272,0,,0,,
60,VAR,11,*,ND,17916,,CASTELLAMMARE,DR,SINGLE FAMILY RESIDENCE,PAC PALISADS,90272,11,630G6,0,,4416015902
26,STM,4,*,SD,2951,,CASTLE HEIGHTS,AV,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90034,5,632G6,0,,
26,STM,4,A,SD,3121,,CASTLE HEIGHTS,AV,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90034,5,632G6,0,,
26,STM,4,B,SD,3205,,CASTLE HEIGHTS,AV,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90034,0,632G6,0,,
25,STM,434,*,,17517,,CATELLAMMARE,DR,NON-STRUCTURAL SERVICE,PACFC PALSDS,90272,0,,0,,
4,DGS,4,B,SD,110,,CENTER,ST,PICKLE WORKS BUILDING,LOS ANGELES,90012,9,634H4,,,5173023001
4,DGS,4,C,SD,112,,CENTER,ST,PICKLE WORKS BUILDING,LOS ANGELES,90012,9,634H4,,,
4,DGS,4,D,SD,122,,CENTER,ST,PICKLE WORKS BUILDING,LOS ANGELES,90012,9,634H4,,,
4,DGS,4,A,SD,124,,CENTER,ST,PICKLE WORKS BUILDING,LOS ANGELES,90012,9,634H4,,,5173023001
9,POL,46,*,SD,6080,,CENTER,DR,HOWARD HUGHES CENTER,LOS ANGELES,90045,11,672 H7,5000,4999-973,
5,FIR,62,*,ND,3632,S,CENTINELA,AV,FIRE STATION #62,WEST L.A.,90066,11,672B3,4700,,4246008900
9,POL,9,A,SD,4600,S,CENTINELA,AV,PACIFIC AREA POLICE STATION,VENICE,90066,11,672E6,,,4221009902
21,SAN,157,*,SD,6102,,CENTINELA,AV,PUMPING PLANT #57,LOS ANGELES,90045,11,672G7,0,,
21,SAN,156,*,SD,6350,,CENTINELA,AV,PUMPING PLANT #56,LOS ANGELES,90045,11,672G7,105,,
60,VAR,74,*,CC,134,N,CENTRAL,AV,FIRST AND CENTRAL BUILDING,LOS ANGELES,90012,9,634H4,54537,L-5170,5161012905
1,DGS,16,*,CC,135,N,CENTRAL,AV,"GENERAL SERVICES, PARKING LOT #6",LOS ANGELES,90012,9,634G4,0,,5161012903
1,DGS,15,*,CC,145,N,CENTRAL,AV,L A PUBLIC BLDG,LOS ANGELES,90012,9,634H4,0,,5161012902
1,DGS,15,B,CC,150,N,CENTRAL,AV,PUBLIC BLDG FACILITY,LOS ANGELES,90012,0,634H4,0,,5161012905
60,VAR,74,C,CC,156,N,CENTRAL,AV,PARKING LOT,LOS ANGELES,90012,0,634G4,0,,5161012905
1,DGS,15,A,CC,160,N,CENTRAL,AV,L A PUBLIC BLDG,LOS ANGELES,90012,9,634H4,0,,5161012905
1,DGS,66,A,CC,162,N,CENTRAL,AV,PARKING LOT #2,LOS ANGELES,90012,9,634H4,0,,5161012905
60,VAR,71,*,CC,165,N,CENTRAL,AV,FORMER WAREHOUSE,LOS ANGELES,90012,9,634H4,700,L-5170E,5161012902
60,VAR,70,*,SD,1401,S,CENTRAL,AV,TENANT: African Amercian Fire Fighters Museum,LOS ANGELES,90021,9,634F6,0,,5132023901
9,POL,6,*,SD,3400,S,CENTRAL,AV,NEW NEWTON AREA POLICE STATION,LOS ANGELES,90011,9,634F5,19200,,5114029908
5,FIR,14,*,SD,3401,S,CENTRAL,AV,FIRE STATION #14,LOS ANGELES,90011,9,674E2,0,,5114015900
9,POL,6,A,SD,3406,S,CENTRAL,AV,NEW NEWTON AREA POLICE STATION,LOS ANGELES,90011,9,634F5,19200,,5114029900
50,R&P,51,*,SD,4222,S,CENTRAL,AV,JAZZ PARK,LOS ANGELES,90011,9,674E3,,,5115027900
29,COU,37,*,SD,4301,S,CENTRAL,AV,CD 9 NEIGHBORHOOD CITY HALL,VERNON,90011,9,674 E3,9300,,
51,LIB,4,*,SD,4504,S,CENTRAL,AV,VERNON BRANCH LIBRARY,LOS ANGELES,90011,9,674E3,10325,,5107008900
50,R&P,74,*,SD,4521,S,CENTRAL,AV,VERNON BRANCH LIBRARY POCKET PARK,Los Angeles,90011,9,674 E4,,,5108026900
47,CDD,14,*,SD,10806,S,CENTRAL,AV,WATTS MODEL CITIES CHILD CENTER,WATTS,90059,15,704E5,0,,6070001900
25,STM,276,*,,630,E,CENTURY,BL,LANDSCAPE MEDIAN ISLAND,,90002,0,,0,,
25,STM,265,*,,631,E,CENTURY,BL,LANDSCAPE MEDIAN ISLAND,,90002,0,,0,,
25,STM,960,*,,654,E,CENTURY,BL,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90002,0,,0,,
25,STM,253,*,,721,E,CENTURY,BL,LANDSCAPE MEDIAN ISLAND,,90002,0,,0,,
25,STM,261,*,,728,E,CENTURY,BL,LANDSCAPE MEDIAN ISLAND,,90002,0,,0,,
25,STM,246,*,,830,E,CENTURY,BL,LANDSCAPE MEDIAN ISLAND,,90002,0,,0,,
47,CDD,57,*,SD,877,E,CENTURY,BL,INNER CITY YMCA,LOS ANGELES,90003,8,704E4,0,,
25,STM,245,*,,930,E,CENTURY,BL,LANDSCAPE MEDIAN ISLAND,,90002,0,,0,,
25,STM,404,*,,1632,E,CENTURY,BL,LANDSCAPE MEDIAN ISLAND,,90002,0,,0,,
25,STM,191,*,,1653,E,CENTURY,BL,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90036,0,,0,,
47,CDD,87,*,SD,1773,E,CENTURY,BL,BRADLEY-MILKEN FAMILY YOUTH CENTER,WATTS,90002,15,704G4,11580,,6048030902
5,FIR,65,*,SD,1801,E,CENTURY,BL,NEW FIRE STATION #65,WATTS,90002,15,704G4,15250,,
5,FIR,65,C,SD,1807,E,CENTURY,BL,NEW FIRE STATION #65,WATTS,90002,15,704G4,,,
5,FIR,65,B,SD,1811,E,CENTURY,BL,NEW FIRE STATION #65,WATTS,90002,15,704G4,,,
25,STM,877,A,,5240,1/2,CENTURY,BL,LANDSCAPE MEDIAN ISLAND- IRRIGATION,WESTCHESTER,90045,0,,0,,
25,STM,877,B,,5300,1/2,CENTURY,BL,LANDSCAPE MEDIAN ISLAND- IRRIGATION,WESTCHESTER,90045,0,,0,,
25,STM,877,C,,5400,1/2,CENTURY,BL,LANDSCAPE MEDIAN ISLAND- IRRIGATION,WESTCHESTER,90045,0,,0,,
25,STM,877,D,,5440,1/2,CENTURY,BL,LANDSCAPE MEDIAN ISLAND- IRRIGATION,WESTCHESTER,90045,0,,0,,
25,STM,876,*,,5619,W,CENTURY,BL,LANDSCAPE MEDIAN ISLAND,WESTCHESTER,90045,0,,0,,
25,STM,877,*,,5647,W,CENTURY,BL,LANDSCAPE MEDIAN ISLAND,WESTCHESTER,90045,0,,0,,
25,STM,878,*,,5709,W,CENTURY,BL,LANDSCAPE MEDIAN ISLAND,WESTCHESTER,90045,0,,0,,
63,VAR,22,*,SD,5756,W,CENTURY,BL,LESSOR:  DEPT OF AIRPORTS,LOS ANGELES,90064,11,632B7,0,,4129028900
25,STM,879,*,,5817,W,CENTURY,BL,LANDSCAPE MEDIAN ISLAND,WESTCHESTER,90045,0,,0,,
25,STM,952,*,,5900,W,CENTURY,BL,LANDSCAPE MEDIAN ISLAND,WESTCHESTER,90045,0,,0,,
25,STM,880,*,,5909,W,CENTURY,BL,LANDSCAPE MEDIAN ISLAND,WESTCHESTER,90045,0,,0,,
62,VAR,96,*,ND,2049,,CENTURY PK EAST,,DELTA TOWERS JOINT VENTURE,LOS ANGELES,90067,5,632F3,797,4999-438J,
5,FIR,2,*,SD,1962,E,CESAR CHAVEZ,AV,FIRE STATION #2,BOYLE HGHTS,90033,14,635A4,9063,,5183001900
61,VAR,4,*,SD,521,,CESAR E. CHAVEZ,Av,VACANT UNDEVELOPED PROPERTY-use for public parking,LOS ANGELES,90291,1,634G3,,,5408017902 ; 5408017903
50,R&P,102,*,ND,14600,,CHAMBERLAIN,ST,CHAMBERLAIN PARK,PACOIMA,91345,7,502B3,0,,
25,STM,587,B,ND,10450,,CHANDLER,BL,LANDSCAPE MEDIAN ISLAND,VAN NUYS,91401,0,,0,,
25,STM,587,*,ND,10500,,CHANDLER,BL,LANDSCAPE MEDIAN ISLAND,VAN NUYS,91401,0,,0,,
25,STM,587,A,ND,10800,,CHANDLER,BL,LANDSCAPE MEDIAN ISLAND,VAN NUYS,91401,0,,0,,
21,SAN,6,*,ND,10801,,CHANDLER,BL,N.HOLLYWOOD SEWER MAINT.YARD,N. HOLLYWOOD,91601,4,563B2,44700,,
21,SAN,6,A,ND,10801,,CHANDLER,BL,N.HOLLYWOOD SEWER MAINT.YARD,N. HOLLYWOOD,91601,4,563B2,380,,
21,SAN,6,B,ND,10801,,CHANDLER,BL,N.HOLLYWOOD SEWER MAINT.YARD,N. HOLLYWOOD,91601,4,563B2,4720,,
21,SAN,6,C,ND,10801,,CHANDLER,BL,N.HOLLYWOOD SEWER MAINT.YARD,N. HOLLYWOOD,91601,4,563B2,1841,,2416015900
25,STM,997,D,ND,10801,1/2,CHANDLER,BL,STREET LIGHTING- BIKEWAY,VAN NUYS,91401,4,562 D1,,,
8,STM,10,*,ND,10811,,CHANDLER,BL,N HOLLYWOOD-STUDIO CITY,N HOLLYWOOD,91601,4,563A2,19126,,2416015900
8,STM,10,A,ND,10811,,CHANDLER,BL,N HOLLYWOOD-STUDIO CITY,N HOLLYWOOD,91601,4,563A2,6775,,2416015900
63,VAR,602,*,ND,11320,,CHANDLER,BL,NORTH HOLLYWOOD,N. HOLLYWOOD,91601,4,562H2,0,,2350012901
50,R&P,448,D,ND,11430,,CHANDLER,BL,NORTH HOLLYWOOD PARK,N. HOLLYWOOD,91601,4,562H2,0,,
50,R&P,448,E,ND,11500,,CHANDLER,BL,NORTH HOLLYWOOD PARK,N. HOLLYWOOD,91601,4,562H2,0,,
25,STM,997,G,ND,12930,1/2,CHANDLER,BL,STREET SERVICES- BIKEWAY LIGHTING,VAN NUYS,91401,5,561 B1,,,
25,STM,830,B,,13002,,CHANDLER,BL,ORANGE LINE LANDSCAPE,VAN NUYS,91401,,,,,
