Depart #,Dept,Bldg #,Sub ID,Maint Dist,Street #,Street Dir,Street Name,Street Type,Bldg Name,Community,Zip Code,Council Dist,Thomas Bros,Square Ft,Lease #,APN,compiled_address,compiled_lat,compiled_lng
26,STM,208,*,SD,11829,"",VENICE,BL,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90066,0,672A5,0,"","","90066, CA",34.00196075439453,-118.43120574951172
26,STM,209,*,SD,12109,"",VENICE,BL,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90066,0,672A5,0,"","","90066, CA",34.00196075439453,-118.43120574951172
25,STM,925,*,"",12223,"",VENICE,BL,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90066,0,"",0,"","","90066, CA",34.00196075439453,-118.43120574951172
25,STM,456,*,"",12413,"",VENICE,BL,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90066,0,"",0,"","","90066, CA",34.00196075439453,-118.43120574951172
25,STM,906,*,"",12502,"",VENICE,BL,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90066,0,"",0,"","","90066, CA",34.00196075439453,-118.43120574951172
25,STM,897,*,"",12548,"",VENICE,BL,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90066,0,"",0,"","","90066, CA",34.00196075439453,-118.43120574951172
25,STM,894,*,"",12738,"",VENICE,BL,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90066,0,"",0,"","","90066, CA",34.00196075439453,-118.43120574951172
25,STM,954,*,"",12960,"",VENICE,BL,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90066,0,"",0,"","","90066, CA",34.00196075439453,-118.43120574951172
25,STM,893,*,"",13030,"",VENICE,BL,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90066,0,"",0,"","","90066, CA",34.00196075439453,-118.43120574951172
25,STM,888,*,"",13108,"",VENICE,BL,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90066,0,"",0,"","","90066, CA",34.00196075439453,-118.43120574951172
60,VAR,809,*,SD,1,"",VENICE AREA,"",SUB SURFACE,VENICE,90291,6,671G6,0,"","","1 S Venice Blvd, Los Angeles, CA 90291",33.984066,-118.470977
26,STM,310,*,ND,12001,"",VENTURA,BL,LANDSCAPE MEDIAN ISLAND,STUDIO CITY,91604,0,563A6,0,"","","12001 Ventura Pl, Los Angeles, CA 91604",34.144111,-118.393074
25,STM,335,*,ND,13200,"",VENTURA,BL,LANDSCAPE MEDIAN ISLAND,VAN NUYS,91403,0,"",0,"","",New York,42.93708419799805,-75.61070251464844
25,STM,568,*,ND,15250,"",VENTURA,BL,LANDSCAPE MEDIAN ISLAND,SHERMAN OAKS,91403,0,"",0,"","","15250 Ventura Blvd, Los Angeles, CA 91403",34.152969,-118.465202
9,POL,50,*,ND,16250,"",VENTURA,BL,"",SHERMAN OAKS,91436,11,561G4,1230,4999-968,"","16250 Ventura Blvd, Los Angeles, CA 91436",34.15633773803711,-118.48722839355469
26,STM,278,*,ND,18132,"",VENTURA,BL,LANDSCAPE MEDIAN ISLAND,TARZANA,91356,0,561B3,0,"","","Tarzana, CA",34.173301696777344,-118.5530014038086
25,STM,603,*,ND,18164,"",VENTURA,BL,LANDSCAPE MEDIAN ISLAND,TARZANA,91356,0,"",0,"","","Tarzana, CA",34.173301696777344,-118.5530014038086
50,R&P,245,*,ND,3520,"",VERDUGO,RD,GLASSELL PARK & REC CTR,GLASSELL PK,90065,13,594H3,0,"","","Glassell Park, CA",34.118961334228516,-118.23098754882812
50,R&P,504,*,ND,7600,"",VERDUGO CRESTLIN,DR,PASKO PARK,TUJUNGA,91042,2,503H5,0,"","","7600 Verdugo Crestline Dr, Los Angeles, CA 91042",34.246295,-118.298446
21,SAN,313,*,ND,17407,"",VEREDA DE LA,"",PALISADES DR PUMPING STATION,PACFC PALSDS,90272,11,630E1,0,"","",Palmas Barrio,17.971099853515625,-66.04149627685547
50,R&P,629,A,ND,17211,"",VEREDA DE LA MONTURA,"",SANTA YNEZ CANYON PARK,PACFC HIGHLD,90272,11,630F1,0,"",4431009902,Highland,39.18476104736328,-83.6009521484375
63,VAR,692,*,SD,601,S,VERMONT,AV,VERMONT-WILSHIRE,LOS ANGELES,90005,10,634A2,0,"",5502025900,"90005, CA",34.0600700378418,-118.30976867675781
63,VAR,691,*,SD,682,S,VERMONT,AV,SOUTH VERMONT,LOS ANGELES,90005,10,633J3,0,"",5077010902,"90005, CA",34.0600700378418,-118.30976867675781
25,STM,54,*,"",1675,N,VERMONT,AV,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90027,0,594A4,0,"","","90027, CA",34.12507629394531,-118.2906494140625
25,STM,54,A,"",2218,S,VERMONT,AV,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90007,0,"",0,"","","90007, CA",34.02779006958008,-118.28510284423828
25,STM,54,B,"",2241,S,VERMONT,AV,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90007,0,"",0,"","","2241 S Vermont Ave, Los Angeles, CA 90007",34.035373,-118.29187
25,STM,54,C,"",2309,S,VERMONT,AV,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90007,0,"",0,"","","90007, CA",34.02779006958008,-118.28510284423828
50,R&P,768,A,SD,2409,N,VERMONT,AV,VERMONT PARKWAY,LOS ANGELES,90027,4,594A3,0,"","","2409 N Vermont Ave, Los Angeles, CA 90027",34.114364,-118.290512
25,STM,54,D,"",2411,S,VERMONT,AV,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90007,0,"",0,"","","90007, CA",34.02779006958008,-118.28510284423828
50,R&P,768,B,SD,2547,N,VERMONT,AV,VERMONT PARKWAY,LOS ANGELES,90027,4,594A3,0,"","","90027, CA",34.12507629394531,-118.2906494140625
25,STM,54,E,"",2625,S,VERMONT,AV,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90007,0,"",0,"","","2625 S Vermont Ave, Los Angeles, CA 90007",34.032093,-118.2919
50,R&P,768,C,SD,2645,N,VERMONT,AV,VERMONT PARKWAY,LOS ANGELES,90027,4,594A3,0,"","","2645 N Vermont Ave, Los Angeles, CA 90027",34.117328,-118.292617
50,R&P,279,*,SD,2650,"",VERMONT,"",VERMONT PARKWAY,LOS ANGELES,90027,4,594A2,"","","","90027, CA",34.12507629394531,-118.2906494140625
50,R&P,279,S,SD,2650,N,VERMONT,AV,VERMONT PARKWAY,LOS ANGELES,90027,4,594A2,0,"",5593002***,"90027, CA",34.12507629394531,-118.2906494140625
25,STM,54,F,"",2667,S,VERMONT,AV,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90007,0,"",0,"","","90007, CA",34.02779006958008,-118.28510284423828
25,STM,54,G,"",2701,S,VERMONT,AV,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90007,0,"",0,"","","2701 S Vermont Ave, Los Angeles, CA 90007",34.030197,-118.291938
50,R&P,279,T,SD,2751,N,VERMONT,AV,VERMONT PARKWAY,LOS ANGELES,90027,4,634A7,0,"","","90027, CA",34.12507629394531,-118.2906494140625
25,STM,54,N,"",2815,S,VERMONT,AV,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90007,0,"",0,"","","2815 S Vermont Ave, Los Angeles, CA 90007",34.029006,-118.291877
25,STM,54,H,"",2929,S,VERMONT,AV,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90007,0,"",0,"","","2929 S Vermont Ave, Los Angeles, CA 90007",34.027973,-118.2919
25,STM,54,O,"",3012,S,VERMONT,AV,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90007,0,"",0,"","","3012 S Vermont Ave, Los Angeles, CA 90007",34.027008,-118.29116
25,STM,54,I,"",3025,S,VERMONT,AV,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90007,0,"",0,"","","3025 S Vermont Ave, Los Angeles, CA 90007",34.027004,-118.291877
25,STM,54,K,"",3030,S,VERMONT,AV,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90007,0,"",0,"","","90007, CA",34.02779006958008,-118.28510284423828
25,STM,54,J,"",3031,S,VERMONT,AV,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90007,0,"",0,"","","3031 S Vermont Ave, Los Angeles, CA 90007",34.02663,-118.292549
25,STM,54,L,"",3100,S,VERMONT,AV,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90007,0,"",0,"","","3100 S Vermont Ave, Los Angeles, CA 90007",34.026252,-118.290878
25,STM,54,M,"",3115,S,VERMONT,AV,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90007,0,"",0,"","","3115 S Vermont Ave, Los Angeles, CA 90007",34.02597,-118.292243
51,LIB,6,*,SD,3665,S,VERMONT,AV,EXPOSITION PRK/BETHUNE REGIONAL,LOS ANGELES,90007,8,674A1,9656,"",5040030037,"90007, CA",34.02779006958008,-118.28510284423828
26,STM,363,*,SD,3787,S,VERMONT,AV,LANDSCAPED MEDIAN ISLAND,Los Angeles,90037,8,674A2,"","","","3787 S Vermont Ave, Los Angeles, CA 90007",34.017387,-118.291938
26,STM,363,A,SD,3788,S,VERMONT,AV,LANDSCAPED MEDIAN ISLAND,Los Angeles,90037,8,674A2,"","","","90037, CA",34.00276184082031,-118.28748321533203
26,STM,363,B,SD,3833,S,VERMONT,AV,LANDSCAPED MEDIAN ISLAND,Los Angeles,90037,8,674A2,"","","","3833 S Vermont Ave, Los Angeles, CA 90037",34.016227,-118.292015
26,STM,363,C,SD,3901,S,VERMONT,AV,LANDSCAPED MEDIAN ISLAND,Los Angeles,90037,8,674A2,"","","","3901 S Vermont Ave, Los Angeles, CA 90037",34.015319,-118.291885
26,STM,363,D,SD,3903,S,VERMONT,AV,LANDSCAPED MEDIAN ISLAND,Los Angeles,90037,8,674A2,"","","","90037, CA",34.00276184082031,-118.28748321533203
26,STM,363,E,SD,3935,S,VERMONT,AV,LANDSCAPED MEDIAN ISLAND,Los Angeles,90037,8,674A2,"","","","90037, CA",34.00276184082031,-118.28748321533203
26,STM,363,F,SD,3936,S,VERMONT,AV,LANDSCAPED MEDIAN ISLAND,Los Angeles,90037,8,674A2,"","","","90037, CA",34.00276184082031,-118.28748321533203
26,STM,363,L,SD,3937,S,VERMONT,AV,LANDSCAPED MEDIAN ISLAND,Los Angeles,90037,8,674A2,"","","","3937 S Vermont Ave, Los Angeles, CA 90037",34.013523,-118.291885
26,STM,363,G,SD,3965,S,VERMONT,AV,LANDSCAPED MEDIAN ISLAND,Los Angeles,90037,8,674A2,"","","","3965 S Vermont Ave, Los Angeles, CA 90037",34.012557,-118.291885
26,STM,363,K,SD,3967,S,VERMONT,AV,LANDSCAPED MEDIAN ISLAND,Los Angeles,90037,8,674A2,"","","","90037, CA",34.00276184082031,-118.28748321533203
26,STM,363,H,SD,3985,S,VERMONT,AV,LANDSCAPED MEDIAN ISLAND,Los Angeles,90037,8,674A2,"","","","3985 S Vermont Ave, Los Angeles, CA 90037",34.011627,-118.291854
26,STM,363,I,SD,3987,S,VERMONT,AV,LANDSCAPED MEDIAN ISLAND,Los Angeles,90037,8,674A2,"","","","90037, CA",34.00276184082031,-118.28748321533203
26,STM,363,J,SD,3988,S,VERMONT,AV,LANDSCAPED MEDIAN ISLAND,Los Angeles,90037,8,674A2,"","","","90037, CA",34.00276184082031,-118.28748321533203
50,R&P,768,*,SD,4700,N,VERMONT,AV,VERMONT PARKWAY,LOS FELIZ,90027,4,674A4,0,"","","Los Feliz, CA",34.11240005493164,-118.28500366210938
25,STM,652,*,"",6401,S,VERMONT,AV,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90044,0,"",0,"","","6401 S Vermont Ave, Los Angeles, CA 90044",33.9813,-118.292106
25,STM,202,*,"",6410,S,VERMONT,AV,LANDSCAPE MEDIAN ISLAND,"",90044,0,"",0,"","","90044, CA",33.95302963256836,-118.29151153564453
25,STM,203,*,"",6510,S,VERMONT,AV,LANDSCAPE MEDIAN ISLAND,"",90044,0,"",0,"","","90044, CA",33.95302963256836,-118.29151153564453
25,STM,672,*,"",6895,S,VERMONT,AV,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90044,0,"",0,"","","90044, CA",33.95302963256836,-118.29151153564453
25,STM,204,*,"",6910,S,VERMONT,AV,LANDSCAPE MEDIAN ISLAND,"",90044,0,"",0,"","","90044, CA",33.95302963256836,-118.29151153564453
25,STM,205,*,"",7070,S,VERMONT,AV,LANDSCAPE MEDIAN ISLAND,"",90044,0,"",0,"","","90044, CA",33.95302963256836,-118.29151153564453
25,STM,624,*,"",7101,S,VERMONT,AV,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90044,0,"",0,"","","7101 S Vermont Ave, Los Angeles, CA 90044",33.975208,-118.292152
25,STM,691,*,"",7200,S,VERMONT,AV,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90044,0,"",0,"","","90044, CA",33.95302963256836,-118.29151153564453
26,STM,357,*,"",7311,S,VERMONT,AV,LANDSCAPE MEDIAN ISLAND,"",90044,0,704A3,0,"","","90044, CA",33.95302963256836,-118.29151153564453
26,STM,361,*,"",7505,S,VERMONT,AV,LANDSCAPE MEDIAN ISLAND,"",90044,0,704A3,0,"","","7505 S Vermont Ave, Los Angeles, CA 90044",33.97163,-118.292022
25,STM,209,*,"",7677,S,VERMONT,AV,LANDSCAPE MEDIAN ISLAND,"",90044,0,"",0,"","","90044, CA",33.95302963256836,-118.29151153564453
25,STM,213,*,"",7787,S,VERMONT,AV,LANDSCAPE MEDIAN ISLAND,"",90044,0,"",0,"","","90044, CA",33.95302963256836,-118.29151153564453
25,STM,184,*,"",7920,S,VERMONT,AV,LANDSCAPE MEDIAN ISLAND,"",90044,0,"",0,"","","90044, CA",33.95302963256836,-118.29151153564453
26,STM,59,*,SD,8016,S,VERMONT,AV,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90044,0,704A2,0,"","","90044, CA",33.95302963256836,-118.29151153564453
25,STM,512,*,"",8095,S,VERMONT,AV,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90044,0,"",0,"","","90044, CA",33.95302963256836,-118.29151153564453
26,STM,355,*,"",8130,S,VERMONT,AV,LANDSCAPE MEDIAN ISLAND,"",90044,0,704A3,0,"","","90044, CA",33.95302963256836,-118.29151153564453
25,STM,513,*,"",8303,S,VERMONT,AV,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90044,0,"",0,"","","90044, CA",33.95302963256836,-118.29151153564453
25,STM,190,*,"",8320,S,VERMONT,AV,LANDSCAPE MEDIAN ISLAND,"",90044,0,"",0,"","","90044, CA",33.95302963256836,-118.29151153564453
25,STM,192,*,"",8424,S,VERMONT,AV,LANDSCAPE MEDIAN ISLAND,"",90044,0,"",0,"","","90044, CA",33.95302963256836,-118.29151153564453
25,STM,513,A,"",8485,S,VERMONT,AV,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90044,0,"",0,"","","90044, CA",33.95302963256836,-118.29151153564453
25,STM,194,*,"",8624,S,VERMONT,AV,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90044,0,"",0,"","","90044, CA",33.95302963256836,-118.29151153564453
25,STM,195,*,"",8728,S,VERMONT,AV,LANDSCAPE MEDIAN ISLAND,"",90044,0,"",0,"","","90044, CA",33.95302963256836,-118.29151153564453
25,STM,343,*,"",8775,S,VERMONT,AV,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90044,0,"",0,"","","90044, CA",33.95302963256836,-118.29151153564453
29,COU,27,*,SD,19401,S,VERMONT,AV,LESSOR: HUNTINGTON BEACH COMPANY,TORRANCE,90502,15,764B3,1565,4999-772,"","19401 S Vermont Ave, Torrance, CA 90502",33.854763,-118.291786
50,R&P,279,V,SD,26,"",VERMONT CANYON,RD,GRIFFITH PARK,LOS ANGELES,90027,4,593J1,0,"","","Griffith Park, CA",34.13362503051758,-118.30403900146484
50,R&P,272,M,ND,2659,N,VERMONT CANYON,RD,GRIFFITH PARK,LOS ANGELES,90039,4,564B5,0,"","","Griffith Park, CA",34.13362503051758,-118.30403900146484
50,R&P,768,D,SD,2601,"",VERMONT CYN,RD,VERMONT PARKWAY,LOS ANGELES,90027,4,594A3,"","","","2601 N Vermont Ave, Los Angeles, CA 90027",34.116668,-118.291503
60,VAR,31,*,SD,1409,W,VERNON,AV,TENANT: SENTORIANS,LOS ANGELES,90062,8,673J3,0,L-7356,5021017902,"90062, CA",34.00339889526367,-118.308837890625
26,STM,54,*,SD,5111,"",VERONICA,ST,PUBLIC WORKS,LA BREA,90008,6,673B2,0,"","","5111 Veronica St, Los Angeles, CA 90008",34.013034,-118.355842
50,R&P,801,C,ND,1375,"",VETERAN,AV,WESTWOOD PARK,WESTWOOD,90024,5,632B6,0,"","","Westwood, IN",39.918800354003906,-85.41381072998047
50,R&P,801,*,ND,1395,"",VETERAN,AV,WESTWOOD PARK,WESTWOOD,90024,5,632B6,0,"","","Westwood, IN",39.918800354003906,-85.41381072998047
50,R&P,484,*,ND,15800,"",VIA DE LAS OLAS,"",PACIFIC PALISADES ASILOMAR PRK,PACFC PALSDS,90272,11,631A6,0,"","",Palmas Barrio,17.971099853515625,-66.04149627685547
50,R&P,484,A,ND,16701,"",VIA LAS PALMA,"",PACIFIC PALISADES,PACFC PALSDS,90272,11,631A6,0,"","",Palmas Barrio,17.971099853515625,-66.04149627685547
50,R&P,26,*,SD,5566,"",VIA MARISOL,"",ARROYO SECO PARK,LOS ANGELES,90042,14,595D3,0,"","","90042, CA",34.11512756347656,-118.19194793701172
50,R&P,26,Q,SD,5566,"",VIA MARISOL,"",ARROYO SECO PARK,LOS ANGELES,90042,14,595D3,0,"","","90042, CA",34.11512756347656,-118.19194793701172
50,R&P,26,F,SD,5681,"",VIA MARISOL,"",ARROYO SECO PARK,LOS ANGELES,90042,14,595C4,0,"","","90042, CA",34.11512756347656,-118.19194793701172
21,SAN,316,*,SD,9513,"",VICKSBURG,AV,VICKSBURG STATION,LOS ANGELES,90045,11,702H4,0,"","","90045, CA",33.95309829711914,-118.40119934082031
25,STM,110,*,"",1002,"",VICTORIA,AV,LANDSCAPE MEDIAN ISLAND,"",90019,0,"",0,"","","90019, CA",34.048606872558594,-118.33881378173828
25,STM,199,*,"",1701,"",VICTORIA,AV,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90019,0,"",0,"","","90019, CA",34.048606872558594,-118.33881378173828
25,STM,623,*,ND,16228,"",VICTORY,BL,LANDSCAPE MEDIAN ISLAND,VAN NUYS,91406,0,"",0,"","",New York,42.93708419799805,-75.61070251464844
25,STM,663,*,ND,17745,"",VICTORY,BL,LANDSCAPE MEDIAN ISLAND,RESEDA,91335,0,"",0,"","","Reseda, CA",34.20109939575195,-118.53600311279297
25,STM,506,*,ND,17790,"",VICTORY,BL,LANDSCAPE MEDIAN ISLAND,RESEDA,91335,0,"",0,"","","Reseda, CA",34.20109939575195,-118.53600311279297
25,STM,290,*,ND,17837,"",VICTORY,BL,LANDSCAPE MEDIAN ISLAND,RESEDA,91335,0,"",0,"","","Reseda, CA",34.20109939575195,-118.53600311279297
25,STM,659,*,ND,17941,"",VICTORY,BL,LANDSCAPE MEDIAN ISLAND,RESEDA,91335,0,"",0,"","","Reseda, CA",34.20109939575195,-118.53600311279297
50,R&P,576,*,ND,18411,"",VICTORY,BL,RESEDA PARK & REC CENTER,RESEDA,91335,3,530J7,0,"","","18411 Victory Blvd, Los Angeles, CA 91335",34.186604619026184,-118.53451900184155
50,R&P,770,*,ND,11480,"",VIKING,AV,VIKING PARK,NORTHRIDGE,91326,12,500H1,0,"","","Northridge, OH",39.976959228515625,-83.75672149658203
26,STM,277,*,ND,4030,"",VINELAND,AV,LANDSCAPE MEDIAN ISLAND,STUDIO CITY,91604,0,563A6,0,"","","Studio City, CA",34.14360046386719,-118.3949966430664
25,STM,631,*,ND,4160,"",VINELAND,AV,LANDSCAPE MEDIAN ISLAND,N. HOLLYWOOD,91602,0,"",0,"","","91602, CA",34.150726318359375,-118.3659896850586
25,STM,507,*,ND,4200,"",VINELAND,AV,LANDSCAPE MEDIAN ISLAND,N. HOLLYWOOD,91602,0,"",0,"","","91602, CA",34.150726318359375,-118.3659896850586
26,STM,276,*,ND,4214,"",VINELAND,AV,LANDSCAPE MEDIAN ISLAND,N. HOLLYWOOD,91602,0,563A5,0,"","","91602, CA",34.150726318359375,-118.3659896850586
25,STM,320,*,ND,4220,"",VINELAND,AV,LANDSCAPE MEDIAN ISLAND,N. HOLLYWOOD,91602,0,"",0,"","","91602, CA",34.150726318359375,-118.3659896850586
25,STM,322,*,ND,4240,"",VINELAND,AV,LANDSCAPE MEDIAN ISLAND,N. HOLLYWOOD,91602,0,"",0,"","","91602, CA",34.150726318359375,-118.3659896850586
25,STM,327,C,ND,4294,"",VINELAND,AV,LANDSCAPE MEDIAN ISLAND,N. HOLLYWOOD,91602,4,563A3,0,"","","91602, CA",34.150726318359375,-118.3659896850586
26,STM,267,*,ND,4304,"",VINELAND,AV,LANDSCAPE MEDIAN ISLAND,N. HOLLYWOOD,91602,0,563A5,0,"","","91602, CA",34.150726318359375,-118.3659896850586
25,STM,326,*,ND,4418,"",VINELAND,AV,LANDSCAPE MEDIAN ISLAND,N. HOLLYWOOD,91602,0,"",0,"","","4418 Vineland Ave, Los Angeles, CA 91601",34.151012,-118.369888
25,STM,666,*,ND,4424,"",VINELAND,AV,LANDSCAPE MEDIAN ISLAND,N. HOLLYWOOD,91602,0,563A4,0,"","","91602, CA",34.150726318359375,-118.3659896850586
25,STM,324,*,ND,4550,"",VINELAND,AV,LANDSCAPE MEDIAN ISLAND,N. HOLLYWOOD,91602,0,"",0,"","","4550 Vineland Ave, Los Angeles, CA 91601",34.153942,-118.369956
26,STM,358,*,ND,4584,"",VINELAND,AV,LANDSCAPE MEDIAN ISLAND,N. HOLLYWOOD,91602,0,563A4,0,"","","91602, CA",34.150726318359375,-118.3659896850586
25,STM,327,A,ND,4601,"",VINELAND,AV,LANDSCAPE MEDIAN ISLAND,N. HOLLYWOOD,91602,4,563A4,0,"","","91602, CA",34.150726318359375,-118.3659896850586
25,STM,327,B,ND,4701,"",VINELAND,AV,LANDSCAPE MEDIAN ISLAND,N. HOLLYWOOD,91602,4,563A4,0,"","","91602, CA",34.150726318359375,-118.3659896850586
25,STM,327,*,ND,4710,"",VINELAND,AV,LANDSCAPE MEDIAN ISLAND,N. HOLLYWOOD,91602,4,563A4,0,"","","91602, CA",34.150726318359375,-118.3659896850586
25,STM,668,*,ND,4712,"",VINELAND,AV,LANDSCAPE MEDIAN ISLAND,N. HOLLYWOOD,91602,0,563A4,0,"","","91602, CA",34.150726318359375,-118.3659896850586
25,STM,577,*,ND,4797,"",VINELAND,AV,LANDSCAPE MEDIAN ISLAND,N HOLLYWOOD,91601,0,"",0,"","","91601, CA",34.1682014465332,-118.37205505371094
25,STM,576,*,ND,4801,"",VINELAND,AV,LANDSCAPE MEDIAN ISLAND,N HOLLYWOOD,91602,0,"",0,"","","91602, CA",34.150726318359375,-118.3659896850586
25,STM,338,*,ND,4850,"",VINELAND,AV,LANDSCAPE MEDIAN ISLAND,N. HOLLYWOOD,91601,0,"",0,"","","4850 Vineland Ave, Los Angeles, CA 91601",34.158828,-118.369918
26,STM,259,*,ND,4920,"",VINELAND,AV,LANDSCAPE MEDIAN ISLAND,N. HOLLYWOOD,91601,0,563A2,0,"","","91601, CA",34.1682014465332,-118.37205505371094
25,STM,670,*,ND,5116,"",VINELAND,AV,LANDSCAPE MEDIAN ISLAND,N. HOLLYWOOD,91601,0,"",0,"","","91601, CA",34.1682014465332,-118.37205505371094
25,STM,339,*,ND,5151,"",VINELAND,AV,LANDSCAPE MEDIAN ISLAND,N. HOLLYWOOD,91601,0,"",0,"","","91601, CA",34.1682014465332,-118.37205505371094
26,STM,258,*,ND,5248,"",VINELAND,AV,LANDSCAPE MEDIAN ISLAND,N. HOLLYWOOD,91601,0,563A2,0,"","","91601, CA",34.1682014465332,-118.37205505371094
25,STM,333,*,ND,5480,"",VINELAND,AV,LANDSCAPE MEDIAN ISLAND,N. HOLLYWOOD,91601,0,"",0,"","","91601, CA",34.1682014465332,-118.37205505371094
25,STM,704,*,ND,8100,"",VINELAND,AV,LANDSCAPE MEDIAN ISLAND,SUN VALLEY,91352,0,"",0,"","","Sun Valley, ID",43.68986892700195,-114.34510803222656
12,STL,1,A,SD,1007,N,VIRGIL,AV,"",Los Angeles,90029,13,594B5,"","","","1007 N Virgil Ave, Los Angeles, CA 90029",34.08997344970703,-118.28711700439453
26,STM,33,*,SD,6677,"",VISTA DEL MAR,"",MEDIAN ISLAND IRRIGATION,Los Angeles,90293,11,702A3,"","","","6677 Vista del Mar, Los Angeles, CA 90293",33.959716,-118.448738
50,R&P,279,Y,SD,34,"",VISTA DEL VALLE,DR,GRIFFITH PARK,LOS ANGELES,90027,4,594B1,0,"","","Griffith Park, CA",34.13362503051758,-118.30403900146484
50,R&P,279,X,SD,2550,"",VISTA DEL VALLE,DR,GRIFFITH PARK,LOS ANGELES,90027,4,594B1,0,"","","Griffith Park, CA",34.13362503051758,-118.30403900146484
50,R&P,756,*,SD,2401,"",WALGROVE,AV,VENICE POOL,VENICE,90066,11,672B3,0,"","","Venice, Ven., Italy",45.43769836425781,12.31779956817627
21,SAN,7,A,SD,6014,"",WARING,AV,HOLLWYOOD SEWER MTCE YARD,HOLLYWOOD,90038,4,593F7,0,"","","6014 Waring Ave, Los Angeles, CA 90038",34.084808,-118.329528
60,VAR,514,*,ND,820,"",WASHINGTON,ST,TENANT: MARK PLUMER,VENICE,90291,6,672A6,4750,21043-190-91,4229017900,"Venice, Ven., Italy",45.43769836425781,12.31779956817627
21,SAN,107,*,SD,2601,E,WASHINGTON,BL,PUMPING PLANT #7,LOS ANGELES,90023,14,674J1,968,"",5168015802,"90023, CA",34.02170181274414,-118.20044708251953
20,SAN,2,*,SD,2649,E,WASHINGTON,BL,SOUTH-CENTRAL,LOS ANGELES,90021,14,674J1,0,"",5168015902,"90021, CA",34.02921676635742,-118.23880767822266
8,STM,48,*,SD,1315,"",WEST,BL,STREET MAINTENANCE YARD,LOS ANGELES,90019,10,633D5,0,"",5082012900,"90019, CA",34.048606872558594,-118.33881378173828
8,STM,48,C,SD,1317,"",WEST,BL,STREET MAINTENANCE YARD,LOS ANGELES,90019,10,633D5,0,"",5082012900,"90019, CA",34.048606872558594,-118.33881378173828
8,STM,48,A,SD,1325,"",WEST,BL,STREET MAINTENANCE YARD,LOS ANGELES,90019,10,633D5,0,"",5082012900,"90019, CA",34.048606872558594,-118.33881378173828
25,STM,155,*,"",1815,"",WEST,BL,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90019,0,"",0,"","","90019, CA",34.048606872558594,-118.33881378173828
26,STM,70,*,SD,2513,"",WEST,BL,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90016,0,673D1,0,"","","90016, CA",34.02840042114258,-118.35417938232422
21,SAN,152,*,SD,9513,"",WESTCHESTER,AV,PUMPING PLANT #52,LOS ANGELES,90045,11,702G3,1272,"","","90045, CA",33.95309829711914,-118.40119934082031
50,R&P,516,*,SD,560,N,WESTERN,AV,PECK PARK & REC CENTER,SAN PEDRO,90731,4,593H7,0,"","","Peck, ID",46.47393035888672,-116.42182159423828
26,STM,30,*,SD,2029,S,WESTERN,AV,MEDIAN ISLAND,LOS ANGELES,90018,10,633 H6,0,"","","90018, CA",34.02804183959961,-118.31771087646484
50,R&P,805,*,SD,3000,"",WESTERN,AV,WHITE POINT PARK,SAN PEDRO,90731,15,853H2,0,"","","San Pedro, CA",33.733299255371094,-118.30000305175781
25,STM,524,*,"",25100,S,WESTERN,AV,LANDSCAPE MEDIAN ISLAND,HARBOR CITY,90710,0,"",0,"","","Harbor City, CA",33.790000915527344,-118.2969970703125
